st_id,duplicates,st_name,st_genre1,st_genre2,st_genre3,st_genre4,popularity,followers,related_found,degree,in_degree,out_degree,level_popularity,community,artist_group,group,count
73I7gAfKNlsyJXAT2uqfQB,1.0,Thanh Binh,,,,,0.0,14.0,0.0,9,2,7,8.0,4,,,1563.0
2GkUcw9UpAiHk1fDjTyJv1,1.0,Nhat Nguyen,,,,,0.0,20.0,0.0,104,72,32,8.0,1,,,211947.0
7lMgpN1tEBQKpRoUMKB8iw,1.0,Black M,francoton,french pop,pop urbaine,rap conscient,53.0,1543827.0,8.0,16,8,8,24.0,18,,,42.0
2nuKjZLgc7II6FO4Rxjt5e,1.0,Blonde,dance pop,deep groove house,house,pop dance,50.0,117192.0,14.0,32,18,14,24.0,0,,,37.0
5f5mH9BDkeyXmDbzevu38d,1.0,Alfons,melbourne bounce international,,,,58.0,91955.0,4.0,20,4,16,24.0,0,,,2058.0
4RSyJzf7ef6Iu2rnLdabNq,1.0,Willy William,francoton,,,,68.0,206292.0,6.0,6,0,6,32.0,18,,,1907.0
5Stz8LetjJ6OBHOZKuPrPj,1.0,Nils Van Zandt,slap house,,,,42.0,14007.0,4.0,6,2,4,24.0,0,,,4.0
1mrrvBvbrm28iYaPlJ9mG5,1.0,Alex Adair,house,pop dance,tropical house,,51.0,40484.0,8.0,31,12,19,24.0,0,,,242.0
7wjeXCtRND2ZdKfMJFu6JC,1.0,Louane,francoton,french pop,,,57.0,1098793.0,8.0,15,7,8,24.0,18,,,14.0
6QS84S3i4gwdEKqWoTtDLd,1.0,La Fouine,arabic hip hop,francoton,french hip hop,pop urbaine,52.0,508420.0,1.0,6,5,1,24.0,18,,,5.0
2CgPBdrhhS17cwVDnnq7Up,1.0,The Shin Sekaï,francoton,pop urbaine,,,44.0,90358.0,2.0,12,7,5,24.0,18,,,83.0
7EY3xvBhvVnAGIN4hyGIUk,1.0,Tabitha Nauser,singaporean pop,,,,32.0,8921.0,3.0,3,0,3,16.0,37,,,12.0
53GouHDfCfsBJIn1OjYmPO,1.0,Benjamin Kheng,singaporean pop,,,,48.0,12213.0,6.0,16,10,6,24.0,37,,,96.0
4jGPdu95icCKVF31CcFKbS,1.0,Gentle Bones,chill r&b,pop,singaporean pop,,56.0,67080.0,3.0,13,10,3,24.0,0,,,32.0
4nfPXPeioHaxDGtCLyn74x,1.0,Dương Gia Khánh,,,,,0.0,2.0,0.0,36,9,27,8.0,1,Pop sến loại 2,0.0,11390.0
4TwHRCIu3Xg9fjS3l7owkp,1.0,The Gap Band,disco,funk,post-disco,quiet storm,54.0,898089.0,10.0,28,18,10,24.0,3,,,3.0
1SDxIHIJ3wvYiG22xckLKL,1.0,Joe Perry,modern hard rock,,,,34.0,13237.0,2.0,3,1,2,16.0,3,,,31.0
0PQiqRT1KkHBUlVAPggIlI,1.0,Tim Wheeler,,,,,20.0,1757.0,4.0,6,2,4,16.0,12,,,4.0
0uba0nUmQgrxzDKUfI49s6,1.0,The Baa Baa Shop Quintet,,,,,16.0,151.0,3.0,4,1,3,8.0,12,,,1.0
2BxchptQKbfrhPGx4QVpsI,1.0,Art of Anarchy,gymcore,modern hard rock,supergroup,,28.0,20768.0,2.0,2,0,2,16.0,14,,,4.0
1l48rGyg7MMLBbmP8MyFj3,1.0,Causes,dutch pop,,,,41.0,18585.0,4.0,5,1,4,24.0,31,,,1.0
65lkat6QDa0W8wRvqGFjs4,1.0,Destine,dutch rock,,,,24.0,6699.0,2.0,2,0,2,16.0,14,,,5.0
1TbYupFfyThVOE79skyzxo,1.0,The Peacocks,horror punk,psychobilly,punk 'n' roll,rockabilly,28.0,13349.0,1.0,4,3,1,16.0,24,,,1.0
5dCvSnVduaFleCnyy98JMo,1.0,HEIZE,k-pop,korean pop,korean r&b,,60.0,1025654.0,18.0,160,118,42,32.0,2,,,62263.0
3pgCLfNbw5ozIfoNsvDU7i,1.0,Fedez,italian pop,,,,65.0,1885207.0,7.0,12,5,7,32.0,25,,,3.0
7p2aOXY5bfHyjujI3fCWTu,1.0,Brandon Beal,danish pop,,,,49.0,35243.0,1.0,15,5,10,24.0,0,,,2125.0
0029hRQYgzORBE3EUDYM2K,1.0,Luu Thai Vu,,,,,0.0,19.0,0.0,3,1,2,8.0,4,Pop sến loại 2,0.0,1086.0
749NYjdBbuLCymn83mV3HA,1.0,Lull,ambient industrial,british experimental,dub metal,,16.0,2012.0,3.0,4,1,3,8.0,5,,,7.0
3BYXi96LqI8TwNljFKE0DZ,1.0,Girlpool,art pop,bubblegrunge,indie pop,indie punk,42.0,117160.0,2.0,6,4,2,24.0,12,,,10.0
5AlIxbb8HarTSm2tdA5F0x,1.0,Angela McCluskey,scottish singer-songwriter,,,,50.0,13022.0,7.0,7,0,7,24.0,22,,,2.0
02hX8ti6ejYtwysGtg2kLK,1.0,The Oddictions,,,,,33.0,352.0,1.0,1,0,1,16.0,0,,,1.0
7bhcf6U7Lu1Ra9u0oWLM5x,1.0,DiRTY RADiO,canadian electronic,,,,43.0,11149.0,1.0,5,4,1,24.0,27,,,1.0
7hRrXXQ8Qu2r3sFH60mX0L,1.0,Polina,classic greek pop,,,,17.0,285.0,3.0,4,1,3,8.0,5,,,3.0
6MERXsiRbur2oJZFgYRDKz,1.0,Vitamin String Quartet,bow pop,,,,62.0,634344.0,7.0,17,8,9,32.0,5,,,1994.0
4kekrf5PjYCFlInGnVYhl0,2.0,Acid Reign,,,,,10.0,4068.0,1.0,1,0,1,8.0,3,,,1.0
5X0N2k3qMnI8kSrGJT3kfT,1.0,Eluveitie,bow pop,celtic metal,folk metal,hurdy-gurdy,54.0,480579.0,5.0,11,6,5,24.0,3,,,8.0
0Ch0t9gI47Lkal71uQnmV3,1.0,JUSTHIS,k-rap,,,,49.0,83054.0,13.0,42,29,13,24.0,2,,,83.0
7zXv0fZJFxrDkYxAtWxoGM,1.0,Risso,chill r&b,k-indie,,,30.0,4912.0,13.0,61,43,18,16.0,2,,,225.0
57okaLdCtv3nVBSn5otJkp,1.0,HYUKOH,k-indie,korean indie folk,korean r&b,,51.0,450222.0,18.0,27,5,22,24.0,2,,,617.0
7A0awCXkE1FtSU8B0qwOJQ,1.0,Jamie xx,alternative dance,electronica,future garage,new rave,61.0,711697.0,5.0,16,9,7,32.0,12,,,18.0
2UGaMtxeXt8FQMCpxscnEJ,1.0,Thyrfing,finnish metal,folk metal,nordic folk metal,swedish metal,25.0,30117.0,1.0,3,2,1,16.0,3,,,1.0
4KDu9uqzqseVCpQXMa8Pvm,1.0,Oliver Sim,art pop,electronica,,,51.0,22839.0,4.0,6,2,4,24.0,12,,,24.0
10Khz9BDdDT2mzm3330Cvu,2.0,Onyx,east coast hip hop,gangster rap,hardcore hip hop,hip hop,51.0,425632.0,8.0,26,18,8,24.0,6,,,4.0
26VFTg2z8YR0cCuwLzESi2,1.0,Halsey,dance pop,electropop,etherpop,indie poptimism,83.0,18395359.0,20.0,131,77,54,40.0,0,,,80852.0
1Do4bSzfUl0KWL9r1fITu0,1.0,Yoon Mirae,k-pop,korean ost,korean pop,korean r&b,57.0,270407.0,17.0,18,0,18,24.0,2,,,261.0
5nki7yRhxgM509M5ADlN1p,1.0,Oliver Heldens,dance pop,edm,electro house,future house,69.0,964798.0,11.0,90,42,48,32.0,0,,,23932.0
5qp3vJC5OdDo1Zsrsl3sIR,1.0,Sleepy,k-rap,,,,25.0,26687.0,14.0,27,13,14,16.0,2,,,50.0
5RkW6o1M8sDx2FzeAEoNbH,1.0,Holly Dunn,country,country rock,,,37.0,98183.0,7.0,19,12,7,16.0,23,,,1.0
54EEMb9uR0v9PWoWtQhTEo,1.0,Solji,korean pop,,,,34.0,14212.0,17.0,43,26,17,16.0,2,,,128.0
3VI6nyKdPVIBxorjS5rYNd,3.0,Rose,chanson,french pop,nouvelle chanson francaise,,42.0,61947.0,9.0,25,16,9,24.0,18,,,820.0
2HuOoxDHDwcczLmRiIiMsl,1.0,Singil Station Romance,,,,,0.0,0.0,0.0,5,2,3,8.0,2,,,103.0
4JKPwxXOAvdUqMR7sMAdXb,3.0,Drako,atl trap,,,,32.0,8186.0,12.0,13,1,12,16.0,6,,,62.0
